date,samsung_electronics,sk_hynix,nvidia,vanEck_semiconductor_etf_smh,ishares_semiconductor_etf_soxx,phlx_semiconductor_index_yahoo,kospi,kospi200,kosdaq,nasdaq_composite,sp500,dow_jones,russell2000,vix,shanghai_composite,hang_seng,nikkei225,usd_krw,usd_cny,usd_jpy,cny_krw,us_5y_treasury,us_10y_treasury,us_30y_treasury,dollar_index,wti_crude_oil,brent_crude_oil,natural_gas,gold,silver,copper
2011-01-14,,,0.008550654570618654,0.026245186404796117,0.026581425126346536,0.02676092223561688,0.00894480923483365,0.009618176538908285,0.0017406929080803213,0.007315498349302452,0.007384542591010179,0.0047289433374182455,0.008642955972205879,-0.05674187834862465,-0.012861253560171204,0.0018255718328190618,-0.008566740754306967,0.004793821404813325,0.00022741997998410035,-0.003707700233033129,,0.012067157234362025,0.009693979183552637,0.00845762442764686,-0.0003788202850362188,0.0015317219618293798,,0.01656454575661992,-0.01910736140566127,-0.03223713822597929,0.008358135161656843
2011-01-17,,,,,,,-0.003946550799982962,-0.00402631484344107,-0.004091928251121146,,,,,,-0.03033810315353902,-0.005199463299888518,0.00036387255270819985,-0.017553334747908766,-0.00250162935212328,0.0015103549749022616,,,,,,,,,,,
2011-01-18,,,,,,,-0.0016048765388003705,-0.0016242555495397104,-0.007485788259132153,,,,,,0.000856809452306706,-0.00012378349966757352,0.0015348311457936692,0.021990103961088803,0.0006232251419124868,-0.0026180567029311375,,,,,,,,,,,
2011-01-19,,,-0.027343735448084105,-0.013009562328833546,-0.02415775431744127,-0.023559234272150342,0.009162977943982353,0.009580621836587033,0.007466636422063466,-0.014639256939009693,-0.010115654884377157,-0.0010677245744116215,-0.025595600293037646,0.09073721428905812,0.01813152477411184,0.010997718252636624,0.0036238436546436326,-0.0031378876845897796,-0.0013215095470644478,-0.000701568386490492,,-0.010245891752958536,-0.008026215270284354,-0.00767372251861187,-0.004052681085797372,-0.005690486525451899,0.003680987721043749,0.030734389537471207,0.001534957695645156,-0.0037714700470491413,-0.013239745114159263
2011-01-20,,,0.000892500453484768,-0.007908625149112836,-0.010272797433886871,-0.010379436182291313,-0.004268111112686768,-0.0053715308863026,0.0007317485036681948,-0.0077311135148693255,-0.0012949592195925508,-0.00021058547966046337,-0.011195970713302028,0.039283669910775476,-0.02916678653449778,-0.01703220347049017,-0.011346870210083404,0.0036873599207789542,-0.00028902077874459753,-0.0055318928862997385,,0.06159424157441151,0.036559850567203345,0.021210825025206104,0.002288915393855895,-0.022011886270801306,-0.016096187572419374,0.029379588943566848,-0.01729670998134647,-0.046297589315879795,-0.022362459005403013
2011-01-21,,,-0.00936252633977841,-0.003838123930248849,-0.0071464721060731096,-0.007176197060578149,-0.01743992860736887,-0.018289828982898215,-0.014268036598170108,-0.0054542966127676396,0.0024135455272700224,0.004147920955496209,-0.006297584189849048,0.02668146461051868,0.014057780586438584,-0.005284179017329249,-0.015596935011445323,-0.014157749845990164,0.0005933712329651009,0.009311659680058648,,-0.015114644340180394,-0.012431402103845746,-0.010385186809871882,-0.007739160272942969,0.002813414340342435,0.010561157835248913,0.00873267047384818,-0.004084663943557332,-0.0015659444317560611,0.00879774384698262
2011-01-24,,,0.11296137672465867,0.021043243899000252,0.023136187040581513,0.02495081590070125,0.005913272010512394,0.006711409395973034,0.0025487398953876195,0.01041442378949986,0.00583628034196626,0.009154409841303224,0.007889542769961011,-0.04439630348179435,-0.00720914625308533,-0.0031444704240966015,0.006870474098355395,0.012634089284640382,-0.0004562021964700236,-0.004027974447232352,,-0.004455476746280329,-0.0023418902992530244,-0.0034979874114570153,-0.0020457234955602033,-0.01391536141034977,-0.010143420893925836,-0.03293921776153952,0.0026099925428784143,-0.0035745393728068287,0.00965107276157684
2011-01-25,,,-0.030731893926583265,-0.005805537257189575,-0.007035145343323279,-0.007459016794876261,0.0021660199024091664,0.0024772313296903548,-0.00783547401771989,0.0006255454881531897,0.0002634624737614111,-0.0002778762268044188,0.000872590917535554,-0.0033994032430114673,-0.006783759514529697,-0.0005440441484851899,0.011532943222251735,0.00538551308812707,-0.0001825061341936829,-0.0005327624420862209,,-0.03878664974459811,-0.026115019614965207,-0.01930677837921191,-0.0006406540653771664,-0.019119156170063212,-0.014077223908078973,-0.023362418318209843,-0.009073968889456996,-0.018559190085529753,-0.028216042443616196
2011-01-26,,,0.02377969129320645,0.00613136013058857,0.008097158176053387,0.008699233391090022,0.01140094025408911,0.013191365651573417,0.003346336239865355,0.007446906316079804,0.00422090718967616,0.0006888092869885565,0.01764186412486546,-0.054008001972625674,0.011720963008129637,0.002287214464574916,-0.005974486088742292,-0.0024997114711549084,3.0399057643792915e-05,-0.003416414447064864,,0.03517845840616385,0.03284120740800067,0.028635406131400698,-0.0012820317195012532,0.013226584955992271,0.027926547633694287,0.004024172967906692,0.0005253705218211113,0.011972665534394134,0.009836476156332985
2011-01-27,,,-0.002852473306154568,0.01944289034947988,0.019578282537888292,0.01882872689737214,0.0021559280915062207,0.0013988020515762756,0.007470793390634833,0.005760185908696869,0.0022443057531671418,0.0003662484047417536,0.002154439897916971,-0.029447102709810657,0.0148906266814548,-0.002668307374526946,0.007379398258243519,-0.0025060849420546205,-9.126694995209572e-05,-0.0011791893940104048,,-0.009495219832423074,-0.012543752382968676,-0.008481956048639883,-0.0021822614328042,-0.019351911210029105,-0.0053110433358321,-0.03896686348187728,-0.01095271986942048,-0.003206541843075783,0.016547329599964966
2011-01-28,,,-0.029015160771287518,-0.020779946485651846,-0.027408534835972276,-0.02807572562933547,-0.0033758705632599417,-0.002686246418338145,-0.002213268259463108,-0.024821483112989595,-0.017852526697772375,-0.013855899685817685,-0.025181308784119505,0.2408669590638095,0.0013095312311564022,-0.00683777180843137,-0.011291549753088215,-0.003319830571444582,-1.5236732016976617e-05,0.00878741166183139,,-0.028254285805535684,-0.01654357294999287,-0.007457758231533496,0.005145939524119347,0.04320407490205347,0.020844016757562978,0.0016218650387325173,0.01691438588050942,0.03287113834191069,0.007965856212287736
2011-01-31,,,0.00673402058628092,0.00029064886888696684,0.0038812583673821788,0.004331922385532483,-0.018094094986882414,-0.01914167714131798,-0.011526940431502042,0.004909090463032895,0.007662558220206783,0.005770570215789972,0.0075444614415096645,-0.02544911205501388,0.013784067495004937,-0.0071846359476258614,-0.011816207163209191,0.005941641425835753,9.134922809894697e-05,-0.009603730813870448,,0.013499492679676983,0.014719142340547053,0.010165746485130578,-0.0049916728959231715,0.03190067405797392,0.015992798195220814,0.022438150149768576,-0.005146492574806927,0.008591672191131439,0.019585440579295676
2011-02-01,,,0.022993339330344753,0.025283316935271527,0.024878155240866118,0.025697433782863266,0.001111256057553467,0.0012082601054481668,0.005984119068625615,0.018929017585560537,0.01669359840810869,0.012464795255711092,0.02257921875000002,-0.09728630102804425,0.0029619402445155707,0.0015186957342410157,0.0035729990470858564,0.0010738778822778627,0.0033928894277606148,-0.0002314219091861247,,0.03534830211957418,0.019242171941012964,0.009188321151436085,-0.008618448512429988,-0.015403034610421695,0.007226964776760658,-0.016515826462347394,0.004348422961079068,0.012422814798165982,0.019995449103233476
2011-02-02,,,0.045361691795614334,0.002267625675248963,0.005248477749998148,0.004603539277292068,,,,-0.0005924283118260432,-0.00272251746839014,0.00015029453836290507,-0.0034172933117804227,-0.018718090721208225,,0.01814132095511445,0.01779749394739394,-0.00777753563539807,-0.0015163809196302447,-0.00827343556740634,,0.03859479079565031,0.013360442279957363,0.005853013418629871,0.001167821041151429,0.0009915607647212887,0.005897370618431763,0.018863532653526915,-0.006046562954283852,-0.007888107563656321,-0.001321595156846822
2011-02-03,,,-0.018764697274590514,-0.0033936348929144433,0.0008157813071247855,-0.0005507699719834447,,,,0.0015710965124213772,0.0023541990752451447,0.0016849435369152843,0.003102431447948195,-0.035260042190994656,,,-0.0024862870864075237,0.0,-0.005512651377771793,0.0012531775864843553,,0.028585013546355453,0.014903928385046505,0.004741446861686871,0.007646401113124313,-0.003521898444580951,-0.005667326777550552,-0.020772185524864373,0.015621516205876818,0.015336231617193663,0.00022053981879555096
2011-02-04,,,0.022709132277002775,0.016174791931764076,0.02103033766414031,0.02083053743589791,,,,0.0055994330442170615,0.002884262567260709,0.002478028626541562,0.0018531490924476035,-0.045536261507660214,,,0.010752114384649625,0.0051355536953736625,0.0,0.001926611087446073,,0.05465494900227519,0.0313470953128967,0.016087474556156334,0.003729915312248755,-0.016677734934410715,-0.01896619756937512,-0.00622549021763652,-0.0029579234308734215,0.011519833525033052,0.007938313777576589
2011-02-07,,,-0.0416828507098409,-0.003630300562127209,-0.003991727655835997,-0.00401629291182426,,,,0.005304568355626982,0.006240171597036381,0.005745834276206674,0.010261116750153843,0.021971147191755414,,,0.00460192705753415,-0.001971989261401297,0.0,0.006981012665915998,,-0.000878285061510331,-0.0021905523307244046,-0.005488710777073469,-0.00012816678771310208,-0.017409810666241587,-0.005809895025708278,-0.047795789782297815,-0.0005192265941070806,0.009771552600468913,-0.0007656934292863404
2011-02-08,,,-0.02967477767952431,-0.0008407729551651588,0.0,-0.0007588208206300573,-0.005783623315111397,-0.006329574390687376,0.0007155096123068194,0.004691129867406829,0.004184752099316791,0.005880832462561436,0.006643402450180247,-0.028869794054391495,,-0.002941762294395467,0.004148438782845654,-0.012125022187874035,0.0006260740395538367,0.0008392148274896094,,0.048351600213036194,0.022228279374228554,0.011038005976507614,-0.0003844518744864356,-0.00617284973485932,0.0067506112740081115,-0.015594573165687464,0.011724583789232579,0.03145019589513187,0.0001094089390860642
2011-02-09,,,-0.024298318265119856,-0.001963525717478709,-0.007053490305865329,-0.007159878144216036,-0.011653862878677979,-0.011934397422756038,-0.010781417577662045,-0.0028529988128361827,-0.0027857656113878804,0.0005509012476185848,-0.005432023125384933,0.003795032533201903,,-0.013637684483700174,-0.0017065084576197709,0.004091280934735098,-0.0012361555598474627,0.00017013135067411866,,-0.028930820124927314,-0.02228186491593398,-0.014276682683042496,-0.004615392440404653,-0.0026455411832845277,0.01901522778919973,0.000990145286618116,0.0010268625414351362,6.609655187705954e-05,-0.010617351737355452
2011-02-10,,,-0.020180305458321612,0.005058923024602313,0.0012914788263986843,0.003605755844573011,-0.01812688821752262,-0.019748054835124096,-0.005782325864495674,0.0004947465566225162,0.0007494929370688297,-0.0008659889655421305,0.004238378530033726,0.013862650826418577,0.015896579735042327,-0.019660230541645785,-0.0011470976094346552,-0.0003622097113541445,0.005455011365912421,0.0014093934908157024,,0.03497413220166168,0.018121907047521146,0.016613330985202346,0.007856782781388016,0.0002307031792430081,-0.00933016058819025,-0.01434225657870769,-0.0021248712707422346,-0.006011994502692852,0.003872198561776008
2011-02-11,,,0.028483705939840398,0.0067114566479797855,0.008061977455027236,0.007773559769665317,-0.015588747821757454,-0.015761424197754947,-0.009508322173330863,0.006805350594587756,0.005507371620330659,0.0035954439237317892,0.011578655104208524,-0.024860196918037536,0.0032520456206408532,0.005297582407147949,,0.01702902973562037,-0.0008662519710601613,0.011174579089188175,,-0.013767205401130522,-0.01672061412203163,-0.012570698879667441,0.0026836943702575056,-0.013259558184797071,0.005551675853530558,-0.01906672705487389,-0.0014685365769491199,-0.003289987861577637,-0.001322468971691304
2011-02-14,,,-0.015338635158706815,0.005277739630805023,0.008157393236527088,0.007735159490972032,0.01891573394565005,0.021582181259600652,0.005060552797790274,0.0027549940186657462,0.002384924061824778,-0.00041303908124701305,0.004610136271339993,0.016571079403144617,0.025397179021884098,0.01279695342573195,,0.002671891583128305,0.0008061517903676929,0.0012479470940738313,,-0.005499158626511402,-0.008776694249809314,-0.00997240252989795,0.00191182166236592,-0.008997479036995326,0.016267391510544238,0.0038362829044309432,0.0034561005129034594,0.017904732541928592,0.02030456959633331
2011-02-15,,,-0.024231930611633867,-0.004697379811997249,-0.010153885176524158,-0.01076326989572396,-0.0020202621873433024,-0.0023306518306894786,0.001018545209954702,-0.004554140770448911,-0.003234911055292722,-0.003386871233222122,-0.007107391867861912,0.026332353290956734,3.553728201932671e-05,-0.009570549307259535,0.001970053044932474,-0.0008882572007710143,0.0008358673021886531,-0.0003714854260314926,,-0.005954988074507894,0.0005533633082788203,-0.00021430080249873473,-0.0005088527568599677,-0.005777595541504366,-0.013969755683225338,0.012993660859923928,0.006595339411563206,0.005371989532917398,-0.019792403075604703
2011-02-16,,,0.03680706894663177,0.0074958482601983345,0.010418268798213504,0.011227172007804986,-0.010648986331894261,-0.010700828937452833,-0.0015358623867300913,0.007563235758340614,0.006257435156610036,0.005032476232777805,0.010170317576617904,0.021380479913126527,0.008505318824195696,0.011231174017694467,0.005733880135470715,-0.0033784216422145796,-0.0005922359095970053,0.003632544045796937,,0.00513482433538659,0.0013827750353854196,0.0019292228504865783,-0.004454607044425796,0.007945898616819269,0.02105469699428575,-0.01383301453243968,0.0008007976161097385,-0.0020526384211954074,-0.01445432738546959
2011-02-17,,,0.09837468488315104,0.008266718916840388,0.015069840005998092,0.014274699281892289,-0.005977547747485046,-0.005065508836075483,-0.017305029995385413,0.002130557980157155,0.003075691142146564,0.0024389088654404034,0.006820653146983213,-0.0077750697431410165,0.00104932433933147,0.006255962512637714,0.0026229504641845924,-0.005798394290811748,-0.00042543954599683076,-0.0012662191610838258,,-0.02852273857590315,-0.012979886519078887,-0.002567310148613222,-0.0028125954649678153,0.016119576197401564,-0.011466587544840534,-0.013516953135821463,0.0072743146542453285,0.030754207266842748,0.0031347825153875686
2011-02-18,,,-0.0019470850033697085,-0.0008198627814095527,-0.0023440805081755833,-0.0037192209988693437,0.018166921232842137,0.01749416223251532,0.014616107067386697,0.0008369436786135331,0.0019247226272978146,0.005935178009755182,0.0009591949524405674,-0.00964435478845671,-0.009283379675022907,0.012591297193371487,0.000568456315781285,-0.0013458950201884479,-0.0007448360882217342,-0.0038272897080280366,,-0.0035057560010539612,0.0041970076666184575,0.007721959148087709,-0.00435892740885413,-0.0018527519798349212,-0.0006823247618965578,0.0020682256825379497,0.0025276234010394028,0.022995053229899698,-0.00033485037797331696
2011-02-21,,,,,,,-0.0038944137019780722,-0.004702784048156494,0.00393404686144061,,,,,,0.0111918722618507,-0.004654341782882376,0.0013585484390878921,-0.005301010255222338,-0.0012474205805753646,-0.002521300062004239,,,,,,,,,,,
2011-02-22,,,,,,,-0.017643245399690755,-0.01670761670761678,-0.016385255191225467,,,,,,-0.02616764692168838,-0.021060273848427458,-0.017760031357844874,0.009303630254958284,-0.000852939726052715,-0.00016851153895391935,,,,,,,,,,,
2011-02-23,,,-0.04739342042818784,-0.014647900218694998,-0.01923704437953111,-0.018860026481232417,-0.00420829272254708,-0.0035366931918656697,-0.009569191110416542,-0.012128025695694822,-0.006111960522950599,-0.008762106388690016,-0.01637226579272233,0.06394230636971932,0.002493033203792683,-0.0036497258797778542,-0.008026534677001429,0.008143883467972346,0.0013872102615761772,-0.003683814664113716,,0.017322181981024087,0.007512286375642052,-0.0015200802287576032,-0.00462894427794891,0.048412939981525405,0.05171111064309919,0.008533744890524053,0.009211013505221244,0.013327645645436537,-0.016568870516463274
2011-02-24,,,0.02442340120984232,0.008004539249887532,0.015625008916918315,0.017174252304892335,-0.005989916548992391,-0.00586397129740357,-0.01192917422509665,0.005475566257256759,-0.000994377240208233,-0.003079543209560831,0.005664938564890365,-0.03660187513149116,0.005578083661958777,-0.013352366444574826,-0.011947108270489837,-0.00035510378523084807,-0.0004566574316514638,-0.0038907514243579078,,0.0059825176540007075,-0.014052201019887245,-0.013701653218676668,-0.004521458299412862,-0.008358814552280935,0.0009887695312500444,-0.027435925619762935,0.0013442934634517734,-0.0036933905114124865,0.012402006253166675
2011-02-25,,,0.02075052059983795,0.021554230641194883,0.025859245725720736,0.026089862146850606,0.006949145588446504,0.006170204509293953,0.01640358404342357,0.0157603082740303,0.01055051646463201,0.0051332141784397045,0.02209706743899842,-0.09849908121619422,-1.3230701537580991e-05,0.018199609185556742,0.00708426857381772,0.0033745217214375955,-0.0002284693425514961,-0.004743036620684982,,-0.006861895772258597,-0.0037812715477381076,-0.004189648080496378,0.0028549341769164016,0.006167747549856939,0.007004299344663956,0.05589246838030948,-0.004663391103331693,-0.008469273861201554,0.025309125824614753
2011-02-28,,,-0.019896195109717407,-0.006663011532945906,-0.009572467866896472,-0.010934044938481158,-0.012289717484198603,-0.011261956186362054,-0.009561580900398603,0.00043867268898623024,0.005561085699577806,0.007904871368628497,0.0018249284965301538,-0.04526529463922879,0.009201820229365776,0.014151102332619514,0.009245967447915948,-0.0024781385676817536,-0.0002284489139560142,-0.005179902221150945,,-0.0156609487939271,-0.0032116549305554187,-0.005757312682496352,-0.005046576032722627,-0.009297058216693688,-0.0030318917401565004,0.007990028448306541,0.00042599394977682614,0.027539731213299445,0.009468055671707276
2011-03-01,,,-0.04457196342747427,-0.016210118394219264,-0.01949090380860785,-0.01927520917536929,,,,-0.016123563531562968,-0.015739677754675885,-0.013767023872319761,-0.019879767896672007,0.1449591167364901,0.004773387425953457,0.002502371315046714,0.012230735206361532,-0.005234694829085895,-0.0005332903601082961,0.0030751445151542267,,-0.008890993289471183,0.0,0.0,0.00208094242917789,0.027431123019795667,0.032379204099946435,-0.04062429166888626,0.015184773719084665,0.0181043514450574,0.0027913820471774375
2011-03-02,,,-0.041570399886880605,0.02130681772000531,0.012649885258273263,0.014029075494061738,,,,0.0038942491597049322,0.0016152009236127807,0.0007281687854912011,0.004733120933898105,-0.014754853049274819,-0.0017512698337288635,-0.014863802529884285,-0.024330449512614538,0.004281171099863146,0.00022862303724946464,0.00030536960345184383,,0.019830054158614274,0.014645562921344002,0.014476628181268714,-0.004931925603652965,0.0260966192431209,0.008057531796305417,-0.014200833892546894,0.004543230741481441,0.011884018839390276,-0.002338259500294204
2011-03-03,,,0.005783057941688208,0.02058408478623419,0.01930559205582494,0.01903131562953808,0.021999336182217943,0.02165045497332918,0.014857188257259901,0.018438366058566524,0.017219001487115193,0.015861735814217237,0.022185213580890206,-0.10144929005169379,-0.0037168124093943655,0.0032001758507858025,0.008924538520654446,-0.003108348134991168,0.0002590953364729476,-0.0008547179733449095,,0.06481475042708373,0.031177840782502964,0.018441298307767084,-0.0024780855164892035,-0.0031301935275004356,-0.01340780042159373,-0.010476679160224545,-0.014750871063270554,-0.014702111310289645,-0.001116096968667435
2011-03-04,,,-0.005270684497833522,-0.0073589661452623245,-0.008276247962494376,-0.010650390099321783,0.01726325190545297,0.01896498771498778,0.015363839198340168,-0.00502728671061603,-0.0073780374502926405,-0.00720499837600741,-0.004705116897465111,0.02473113306658492,0.013547426294287401,0.012387953081589576,0.010168186888588782,-0.005879710989699305,-4.570231488398857e-05,0.006586911767996639,,-0.05434782721369846,-0.02239639504703428,-0.008191443697238565,-0.0010460490003029177,0.02462952032813215,0.010279643660288329,0.008205372672271505,0.008615784725900522,0.02926009458421497,-0.0006703424862982699
2011-03-07,,,-0.013969192781980833,-0.028006499021082876,-0.02744341272323647,-0.027119309777903,-0.012176506973681667,-0.014995102102328461,-3.855124424134715e-05,-0.014019628953442775,-0.008341232507744434,-0.006561248766947303,-0.015442599771126497,0.08394545783323393,0.018320674660846192,-0.0040869108717519476,-0.017640417054935797,8.959188435353482e-05,-0.0005180801243973576,-0.00029131140800486843,,0.0022989032416267374,0.0014318086697786558,0.0015214018121678663,0.0013088805251819657,0.00976828471889668,-0.00801931788726895,0.03097926753606517,0.0041310913147849515,0.015233405414046386,-0.03555454283345327
2011-03-08,,,-0.04494376722332616,0.0008474231074522276,0.0009900272108767094,0.0013188696319232918,0.00810495538487177,0.007229192166462672,0.011989899184609909,0.007335342918878496,0.008922733898683255,0.010285301737267272,0.01527851418224846,-0.04065828454946041,0.001245225088979618,0.017093747143704707,0.0019201200319043377,0.0021505595108086695,-0.0019057492355629702,-0.0006193908529544823,,0.014678819014384281,0.013440071952368626,0.01085073630365918,0.003921608519710018,-0.003983362942098223,-0.017211433772392648,-0.016042771333332317,-0.00502053643012812,-0.005633793526302777,0.00278219488144682
2011-03-09,,,-0.020971870937623427,-0.02963587998917283,-0.030992435409787022,-0.030338876331252207,0.002579746733990529,0.0017848327194016633,-0.004361987847387505,-0.005079977268141134,-0.0013617034323515353,-0.00010561641891582152,-0.004207759338547223,0.020181615776448725,0.00073740035003933,0.004150278533062046,0.006110062401446736,-0.002771794991297094,0.0016497188507311744,0.006173178875147345,,-0.029385091293194554,-0.02116247493291623,-0.01266638371735207,-0.0010416904671315397,-0.006094071701636228,0.025473243808624035,0.01708074103010282,0.0016819849835296719,0.010938753849149663,-0.02901727881535343
2011-03-10,,,-0.06374084473918329,-0.018615455781413215,-0.02534872308713254,-0.024450316491204327,-0.009937695793591717,-0.012168309325246485,-0.001013965946049522,-0.0184248221881822,-0.018870951812180237,-0.01870775496705479,-0.026376323481941966,0.08209692897050425,-0.014992896945820844,-0.00819898585619161,-0.014648483609943863,0.00044830985215615904,-0.0010370388146008214,0.0003985160643897867,,-0.04145318284350186,-0.02190839187325999,-0.013698674166665148,0.007299238134561348,-0.01609504071069301,-0.004398845312153732,-0.025445328588419525,-0.01196396632762331,-0.02716200403536828,-0.003571821927809582
2011-03-11,,,0.007254403924965791,0.006224038945637611,0.011345811435362618,0.009864754837759504,-0.01314102887594748,-0.014428796193253768,-0.006932608154432529,0.005401695576161325,0.007080513662183874,0.004988901375062582,0.004127409443108521,-0.08226687870665716,-0.007895177015268096,-0.01546106369590694,-0.017245892648485417,0.008245161112456767,0.0019540824118460254,0.001026150016113947,,-0.007288680400719283,0.0,0.0011023180531335441,-0.006469979398265102,-0.014995066522825007,-0.01377461633094934,0.015404704029784444,0.006585504283871169,0.024783239265968815,0.002509249295740812
2011-03-14,,,0.008310307667627637,-0.0017673452707699377,-0.002243685874496748,-0.0017293127714754775,0.008023359276721598,0.015029396877311862,-0.0300260341336418,-0.0053911040759268,-0.006049325659529536,-0.004254278562084601,-0.005804509149495374,0.05229079885707266,0.0013058354500872227,0.004133439774755887,-0.06182103465956401,-0.0050666232638888475,0.0003351438706595822,-0.019706248341495924,,-0.03475280497768518,-0.01355732547608357,-0.004404312136918276,-0.005600420838919429,0.00029654782731203255,-0.0014933079270377236,0.006428412383592486,0.0021807777600686418,-0.0030055352551376924,-0.005125175148134931
